,k_sat,c,t_sub,z,T_SA,NS
1917,4.156975821290236e-06,9.518573421979236,215.5539423252683,1069.2022830816557,0.20257062928260716,0.466549452847115
1918,4.2826070325286066e-06,8.989865208332212,185.54124270499804,977.6219087044404,0.2024018907423617,0.5252546293922309
1919,4.626885941433507e-06,7.1392185045347585,190.83228198289484,1063.4502596059301,0.202233292758993,0.5223775614814502
1920,5.354250339996506e-06,7.290357705616965,182.4377555288199,1180.6176394089211,0.202064835215419,0.509745231984647
1921,4.5189281077637286e-06,6.67074174844892,184.36741947025087,1287.2644882273455,0.20189651799465538,0.4848342683536342
1922,4.046384862561255e-06,6.733470547770283,208.36231009219685,1387.187804763853,0.20172834097981518,0.44569890324585226
1923,5.154497284493791e-06,6.753548517403509,213.2479657879467,1311.4027913530583,0.2015603040541087,0.4636490629608844
1924,4.868725619368755e-06,6.56197547456942,214.67062652788144,1343.2634409771617,0.20139240710084375,0.4552473639744742
1925,5.224262419198496e-06,6.825936463219655,193.12558535514253,1221.8429007222048,0.2012246500034251,0.4957206550410641
1926,6.517738383430451e-06,7.5458432920016945,202.107712122424,1357.0684774203564,0.20105703264535488,0.46547639120266027
1927,6.4881461070601955e-06,8.225273520685889,206.8830497207465,1312.7692759994466,0.20088955491023203,0.45825773773439327
1928,5.663891559264852e-06,8.148544291480373,216.43877504706393,1444.6085695669915,0.20072221668175266,0.41834391196557386
1929,5.4401655592160494e-06,7.591133452580678,207.48090462499738,1526.4928138011862,0.20055501784370958,0.4189153485303545
1930,6.571937696016796e-06,8.20125074036108,213.0472565099153,1510.9101067770569,0.20038795827999248,0.41656411203682264
1931,7.203655263516422e-06,7.427136562509913,204.92459139952476,1512.4390971495973,0.20022103787458784,0.44347632988147356
1932,6.179003962254781e-06,7.533876775768864,200.49906031697293,1480.6711501017724,0.2000542565115786,0.44133440673842605
1933,5.86804032904902e-06,6.811387199519826,217.30207749401782,1577.7312758107394,0.19988761407514447,0.4219980611560149
1934,5.990914447489012e-06,5.786137946096886,242.51173941185078,1735.7782635706942,0.1997211104495615,0.34509335531783647
1935,7.15299487539311e-06,4.976501023002999,251.81749794291534,1638.6004181352332,0.19955474551920208,0.11369602944858481
1936,6.407675642874266e-06,4.753059739566108,260.1351273725499,1554.8904501507918,0.19938851916853512,0.05979787952375748
1937,6.472603077837637e-06,4.7442317397362,250.93501038214862,1569.8257034457672,0.19922243128212555,0.05318128915323661
1938,6.64236434546868e-06,3.8851748879386956,262.39530470880686,1392.8207602186192,0.19905648174463464,-0.48126854760740234
1939,5.391375863416426e-06,5.33244001429282,259.046718491067,1444.649413647718,0.19889067044081957,0.3196346156613864
1940,5.931702314116891e-06,5.020981614838791,240.4604086779002,1448.7547476638806,0.1987249972555337,0.22521232097182875
1941,5.813046405619527e-06,3.3009423851456017,228.5153802814993,1464.6728364630235,0.1985594620737261,-0.6766361357427704
1942,5.556518523561599e-06,3.1029029209326953,285.0576877655374,1485.4899545399494,0.19839406478044178,-0.7214588658684591
1943,6.404596666310904e-06,3.9747496732914067,232.11003899788508,1548.902278936919,0.19822880526082157,-0.442350447095033
1944,5.380550309408063e-06,3.272119896184966,259.30529787434324,1600.995592859632,0.1980636834001018,-0.7230207795584382
1945,5.856825383074476e-06,4.773638258405274,243.4805702988317,1406.0710317863166,0.19789869908361465,0.1365618893723639
1946,5.341011914190205e-06,5.817290978271814,230.2039596650894,1605.2428833734482,0.19773385219678757,0.3802566488258814
1947,4.9531490359669476e-06,6.125067845191009,242.66084868592253,1704.7847021454058,0.19756914262514355,0.37771000587716497
1948,4.947935045380433e-06,5.5489096057650595,217.4226120497766,1426.1345265288126,0.197404570254301,0.39187057551264104
1949,5.294679304585671e-06,3.6982808660475612,249.55003661493564,1495.803269864848,0.19724013496997347,-0.521844222374215
1950,4.283911138856545e-06,5.900030134726298,250.89452165438962,1385.07747002464,0.19707583665796985,0.4112568458902295
1951,3.8872646934893985e-06,6.566297174505534,290.5157146720049,1240.5179322199426,0.19691167520419406,0.4257084736868313
